LineNo,PhotoID,UserID,DateTaken,Latitude,Longitude,Accuracy
503641,2519953583,97725124@N00,05-2008,75.776309,26.90018,12.0
503700,5353878064,90338469@N00,12-2010,83.012051,25.308377,14.0
504056,8200095350,17616316@N00,12-2011,79.83593,11.930508,16.0
504696,5880190196,40584328@N00,06-2011,77.583764,12.966608,16.0
504714,10075832226,67977633@N08,09-2013,77.36553,28.674011,16.0
505711,2076021675,72295842@N00,10-2007,76.45832,15.321687,12.0
507064,1671544260,9643247@N08,09-2007,92.449951,26.460738,6.0
507549,5790526345,8382111@N02,04-2011,85.317497,27.701999,11.0
507582,4024605211,14269353@N00,10-2009,77.695282,27.577061,10.0
508117,8666976664,31766086@N00,04-2013,78.401913,17.383255,16.0
508122,3400954273,11124467@N02,05-2008,75.614733,32.273722,16.0
508153,2234826310,37525222@N00,01-2008,78.042111,27.171887,14.0
508299,11081128615,8293801@N07,12-2012,82.986248,25.326891,16.0
508520,612698262,89044848@N00,07-2004,79.92897,24.852562,12.0
509084,2606587141,22490717@N02,11-2006,91.098632,29.652255,11.0
509501,1446487981,88188214@N00,02-2007,77.584762,12.946093,12.0
509672,3579529588,33747249@N06,05-2009,72.370697,34.0985,9.0
510418,5951007582,54818273@N00,07-2011,75.795364,26.899989,13.0
510975,8230224542,30222664@N00,11-2012,77.604535,12.980377,16.0
511699,5484682163,9643110@N08,11-2010,76.709289,10.005452,12.0
511864,5877455716,40584328@N00,06-2011,78.12601,11.682412,12.0
511967,3095360173,29795849@N00,09-2008,70.913872,26.91323,14.0
513404,6852559099,22213338@N06,02-2012,80.78971,7.87395,2.0
513772,2333480334,44124298927@N01,03-2008,80.246071,13.067334,14.0
513830,12197926344,57773506@N04,01-2014,85.361945,27.721267,16.0
513957,378977439,45275862@N00,01-2007,88.404386,22.51268,16.0
514806,5544146747,76225887@N00,03-2011,77.227229,28.631254,16.0
515128,3943706770,41287398@N02,09-2009,77.585449,13.004557,7.0
515317,465764973,24648752@N00,04-2007,72.83163,18.927899,16.0
517231,438646092,24112723@N00,03-2007,76.493199,9.626788,16.0
517429,4295051886,21508313@N06,12-2009,85.317497,27.701999,11.0
518640,2093943828,21255424@N07,11-2007,75.811157,26.919314,10.0
518999,6537982207,59275783@N04,11-2011,75.835189,26.91809,11.0
519765,4514681025,11841413@N08,03-2010,75.786094,26.912905,14.0
519873,307583323,11848452@N00,11-2006,83.899841,28.553163,8.0
520189,8026023296,50979393@N00,09-2012,89.358455,27.488394,16.0
520755,6013768667,53240306@N07,02-2011,69.1755,34.53533,16.0
522397,5876452671,40584328@N00,06-2011,75.910205,12.384269,12.0
523404,6950272751,69448853@N00,05-2008,91.869735,24.903876,10.0
523490,6125029112,11734179@N04,08-2011,77.036132,28.777289,5.0
523844,2498588807,21375717@N00,05-2008,75.593748,31.29124,12.0
524773,5715976814,25869855@N04,04-2011,78.0219,27.178761,16.0
527336,6270144390,25095063@N04,09-2011,73.911716,15.501955,16.0
527425,7124193919,9288799@N02,12-2011,79.922166,24.852333,16.0
527536,146093544,54304913@N00,05-2006,77.584848,12.949188,13.0
527545,6828523433,7729354@N08,01-2012,77.383747,28.623404,13.0
529049,3394918863,11124467@N02,06-2008,88.278622,27.347502,16.0
530532,5351647938,48587703@N00,01-2011,72.927289,22.554296,14.0
531803,2891847518,72787861@N00,09-2008,69.163055,34.530318,10.0
532214,1150324026,96901169@N00,08-2007,77.800197,11.777292,12.0
533032,5517066733,37850683@N04,03-2011,78.153133,29.932771,12.0
533277,220015660,14417999@N00,06-2003,89.640197,27.293689,7.0
534592,2215173876,22490717@N02,10-2007,83.019561,25.326649,10.0
536292,5111586393,32427726@N00,05-2009,85.056152,27.868216,5.0
538324,474636035,17754816@N00,04-2007,88.348617,22.556001,11.0
540124,622360701,89044848@N00,07-2004,77.18551,28.524312,16.0
542026,3405611393,11124467@N02,05-2008,76.766161,34.284352,16.0
542645,5107612221,16056465@N00,07-2009,76.965163,10.373322,16.0
543759,3790176310,8975852@N06,07-2009,78.042079,27.174922,16.0
544372,2218768395,25897810@N00,01-2008,78.008594,27.191433,12.0
544400,5741791497,37850683@N04,05-2011,77.19405,28.558327,16.0
544518,5923131015,89723132@N00,06-2011,76.654358,12.30713,16.0
544964,1517693128,48889048097@N01,01-1980,80.270286,13.020901,16.0
545658,5921238606,44682037@N05,07-2011,77.62197,12.987738,14.0
546077,8493471350,22991176@N02,02-2013,74.577941,26.547994,9.0
546711,39920642,65346936@N00,07-2005,73.015136,26.298339,8.0
547219,8556315305,22991176@N02,03-2013,85.319137,27.682311,10.0
547350,5419828617,25762759@N05,02-2011,82.983333,25.316666,16.0
549239,293229671,92306238@N00,11-2006,77.586865,12.950443,14.0
549838,3606832973,22828985@N08,03-2009,79.694824,12.860004,7.0
550193,5861713019,45372714@N07,12-2008,79.315795,9.289514,12.0
552319,3394558559,11124467@N02,06-2008,88.320511,27.12505,16.0
552927,3386611959,11124467@N02,05-2008,75.322083,31.956525,16.0
552984,2109253411,65918756@N00,03-2005,83.003768,25.236,10.0
553101,660920099,9048212@N08,05-2007,91.099147,29.651062,12.0
554052,6563906477,92352922@N00,12-2011,78.042111,27.173281,16.0
554779,8542414520,8796403@N06,02-2013,75.636577,25.445996,14.0
555301,8550607622,22991176@N02,03-2013,85.423507,27.690216,10.0
555637,550348378,89044848@N00,12-2006,79.92897,24.852562,12.0
555748,4833713678,58875741@N00,07-2010,77.527772,8.248697,16.0
555940,5771144191,90394928@N00,05-2011,72.961063,18.32601,12.0
558230,4507654406,60955494@N00,12-2009,82.994842,25.33813,11.0
559362,2158063772,8616953@N04,12-2008,73.838939,18.5282,12.0
560650,4394570853,7729354@N08,02-2010,77.38306,28.621822,12.0
560887,6780534161,59318060@N04,01-2012,74.422931,34.059424,11.0
561191,4335000506,99366248@N00,02-2010,73.389015,33.911739,11.0
563013,5283022645,47244420@N04,12-2010,81.775274,17.005492,12.0
563737,5366092071,48587703@N00,01-2011,73.688049,21.857037,11.0
564491,2157916568,8616953@N04,12-2008,78.009796,27.17601,12.0
565146,480998741,24711978@N00,04-2007,78.07537,30.453927,12.0
565212,5477269963,29529709@N05,04-2010,73.087856,33.702626,16.0
565316,4466745469,9532859@N02,03-2010,75.854587,26.990924,13.0
565413,2215626068,22490717@N02,10-2007,75.797424,26.922069,8.0
566580,9421804316,77173826@N08,05-2013,69.159064,34.528197,14.0
567101,1389850843,96436565@N00,09-2007,91.116743,29.658297,12.0
567411,6313213729,51668926@N00,04-2000,77.230796,28.640731,13.0
567764,2265132222,10383800@N08,12-2007,78.042068,27.175094,14.0
568341,9241420104,8250978@N04,02-2013,74.549858,26.48893,16.0
569854,8237859665,30703260@N08,12-2012,74.039096,14.987239,13.0
570161,4342695091,60955494@N00,12-2009,82.994842,25.33813,11.0
570551,6742253709,51956624@N07,01-2012,77.209339,28.57412,12.0
570946,6269489667,25095063@N04,09-2011,73.773677,15.491972,16.0
571597,197133500,37706524@N00,06-2006,78.930416,30.980479,12.0
572327,3788243536,22098403@N00,07-2009,76.650581,12.310234,12.0
572427,2439390086,25036906@N02,04-2008,76.426477,9.540404,13.0
572454,4489274298,40129030@N00,01-2009,77.591596,12.979154,16.0
573801,617613610,89044848@N00,07-2004,78.042969,27.174846,15.0
576591,261411746,58812071@N00,12-2005,77.145309,9.526691,12.0
577312,13565533795,46273880@N00,03-2014,72.893936,18.611211,16.0
577614,5961531818,37850683@N04,07-2011,79.602298,29.784939,12.0
579031,7789405686,48279789@N00,08-2012,77.747282,12.959712,16.0
579231,2048989475,71401718@N00,11-2007,85.361924,27.721467,16.0
579988,5037978159,24574470@N00,09-2010,73.939447,18.499633,13.0
580170,12922175453,29780116@N03,02-2014,77.205982,28.607156,16.0
580986,9197812376,8250978@N04,01-2013,78.043061,27.169088,16.0
582133,224456118,89324753@N00,08-2006,77.582702,12.996529,8.0
583513,9204929380,8250978@N04,01-2013,75.813827,26.925558,16.0
583722,4570966465,25588248@N00,04-2010,73.018356,26.298027,16.0
583793,6420591683,64449147@N00,11-2010,88.341064,22.532219,10.0
585391,8491979500,26621269@N00,10-2012,85.095855,27.744858,16.0
586779,3222290430,26124666@N00,01-2009,73.825893,15.495122,13.0
586996,14003507854,8796403@N06,03-2014,75.326211,11.902544,16.0
587016,14018349542,72746018@N00,03-2014,79.694974,11.399726,16.0
587242,5454508222,71493854@N00,02-2011,90.399906,23.712085,14.0
588303,2186347549,60655620@N00,01-2008,76.223487,11.934539,11.0
588466,2079053066,25764928@N00,05-2007,76.60921,10.56165,12.0
588608,1631586464,68192311@N00,11-2006,74.879894,31.631606,12.0
590401,2093912938,21255424@N07,10-2007,89.615478,28.896235,12.0
590584,6372700191,69986813@N06,02-2003,73.66333,24.811667,6.0
590803,876369206,24648752@N00,01-2006,73.276576,19.02861,12.0
590908,9553965937,27526538@N07,08-2013,77.602666,13.051833,16.0
591330,261433716,49175464@N00,07-2006,72.608642,23.314513,7.0
591453,5880130952,40584328@N00,06-2011,77.622656,12.986723,14.0
592054,553121234,89044848@N00,12-2006,79.92897,24.852562,12.0
593675,7015125907,8492837@N02,12-2010,69.260651,34.936989,16.0
593887,4399917736,33565899@N00,01-2010,72.57843,23.03677,9.0
594786,481698610,23827537@N00,05-2007,77.318644,28.580018,15.0
594996,8354577792,7252160@N04,12-2012,74.600601,14.613817,11.0
598319,8617413338,66037669@N00,03-2013,76.366652,9.49715,16.0
599649,8664054617,97235261@N00,04-2013,76.988319,28.4605,13.0
601425,374514005,12498350@N00,01-2007,86.662902,27.518015,7.0
602885,8165973271,15237218@N00,11-2012,77.03,28.47,16.0
603884,4505523300,39378532@N06,09-2009,78.029537,30.332879,12.0
605110,5814871282,58255533@N03,06-2011,78.483333,9.866666,16.0
606629,201826821,29465723@N00,07-2006,73.684272,24.575772,12.0
607013,3154622154,11904526@N00,12-2008,76.242038,9.968285,16.0
607944,9610165300,97490011@N06,08-2013,83.015413,25.318011,11.0
608522,516407120,68222897@N00,09-2004,77.199361,34.037072,16.0
608893,157120394,22056394@N00,05-2006,77.173461,32.271458,10.0
609724,6093249200,56766281@N00,08-2011,79.337339,13.690049,12.0
609994,8559143733,11980515@N03,02-2013,81.88683,25.436282,15.0
610412,4762287490,72671243@N00,07-2010,90.588455,29.252256,10.0
611290,12196484215,101709991@N06,12-2013,79.026952,12.209458,16.0
612219,4655311570,34956641@N03,05-2010,69.189233,34.522893,12.0
612888,6254609845,58255533@N03,10-2011,75.383333,25.75,16.0
613086,9418993893,37313707@N00,08-2013,84.884575,22.260722,16.0
613825,5447641216,37850683@N04,02-2011,77.191679,28.523389,16.0
613847,8134293037,44345361@N06,10-2012,76.472381,15.32345,11.0
614009,5137683749,12123300@N04,12-2008,88.176527,26.89375,12.0
614943,6175721684,53628484@N00,09-2011,77.621833,12.9735,16.0
615693,6002398349,81498457@N00,10-2010,85.349207,27.708331,16.0
616524,2515333147,46052482@N00,04-2007,86.797485,27.877928,9.0
616533,5128150053,50725098@N08,09-2010,76.356277,10.120719,9.0
616839,8174403856,80373436@N00,10-2012,75.850563,26.986738,16.0
617728,8347076169,45467970@N00,01-2013,73.683612,24.576786,16.0
617760,12938809634,44124380238@N01,03-2014,72.8245,19.042316,16.0
620867,447240592,91314344@N00,03-2007,72.798864,18.958347,16.0
621415,4723034265,10369773@N03,06-2010,79.535888,29.235599,11.0
621693,179064520,61346819@N00,07-2006,76.953735,11.007252,8.0
626488,8355360833,28051303@N05,12-2012,76.454029,26.023159,12.0
626931,2155234446,39136124@N00,11-2007,77.487258,27.216777,12.0
628137,6700792347,74821492@N00,01-2012,78.474097,17.362476,16.0
629493,2371802205,49139675@N00,03-2008,91.86922,24.905355,12.0
629687,2779733049,44124455505@N01,07-2008,77.165565,32.235963,12.0
630215,5621951913,36813143@N08,11-2005,77.156467,32.215996,12.0
630650,5735573573,25869855@N04,04-2011,77.243305,28.656169,16.0
631834,272219829,11848452@N00,10-2006,72.818241,18.960925,12.0
632528,5923133535,89723132@N00,06-2011,76.654358,12.30713,16.0
633978,4510563502,60955494@N00,01-2010,82.994842,25.33813,11.0
634172,2124608316,90417577@N00,08-2007,74.8526,34.10953,9.0
634684,2217770613,16874065@N00,01-2008,77.662353,27.106811,9.0
634933,4691805577,57419996@N00,05-2010,72.722539,24.60939,15.0
634987,6298307637,10747684@N00,10-2011,75.824166,26.925,16.0
635162,366127415,95674706@N00,10-2006,79.615302,17.956015,16.0
635230,8667075140,31766086@N00,04-2013,78.401913,17.383255,16.0
638922,9587483763,60655620@N00,08-2013,75.061683,14.219459,11.0
639042,497675144,56796376@N00,04-2007,86.773954,27.941491,16.0
640167,3082340330,90417577@N00,03-2008,80.185089,12.622247,9.0
641384,8609674800,57204181@N08,03-2013,77.129666,31.122833,16.0
641492,4737080682,25762759@N05,06-2010,90.739345,14.554591,16.0
641727,11059425525,97725124@N00,11-2013,74.876002,31.621222,16.0
643440,5257686522,34663048@N00,12-2010,73.918762,15.257937,12.0
643844,8367809569,49253583@N02,12-2012,76.371459,26.199805,16.0
643992,6491295519,95726175@N00,12-2011,72.8495,19.218667,16.0
646058,517713924,91314344@N00,05-2007,73.477335,18.721048,16.0
646987,11059603956,97725124@N00,11-2013,74.876944,31.619444,16.0
647219,3388230021,7513474@N08,03-2009,72.374768,23.13148,11.0
647274,203622984,13143455@N00,07-2006,77.167968,28.642389,5.0
647464,3173273330,27207517@N08,01-2009,76.461067,15.335511,13.0
648269,4589607039,46274484@N07,04-2010,77.074584,28.666491,7.0
648595,2308097621,42389268@N00,12-2006,73.802204,15.577486,12.0
649812,7539040084,8796403@N06,05-1995,74.554499,26.4885,16.0
650677,4486156401,34956641@N03,04-2010,69.262447,34.506839,11.0
651540,2352779281,10606497@N06,11-2006,76.871337,31.793555,6.0
651602,5984314456,34663048@N00,07-2011,77.207107,28.507315,11.0
651616,4651430671,34956641@N03,05-2010,69.185886,34.466513,11.0
651627,5243369517,81223571@N00,10-2010,85.313901,27.710886,13.0
652013,583970368,48889048097@N01,07-2005,77.671988,12.967946,15.0
652471,227670669,45275862@N00,07-2003,77.249422,28.599594,12.0
652482,8480026963,22991176@N02,02-2013,73.699035,24.61456,8.0
653438,197553793,48261733@N00,07-2006,77.219467,28.633048,12.0
653590,6874916691,63709829@N00,12-2011,85.306116,27.703963,16.0
654527,12310390745,101709991@N06,12-2013,77.517719,27.190044,16.0
654845,7526896364,28650594@N03,06-2012,67.678939,33.93045,2.0
656711,2941826231,60444977@N00,09-2008,77.212783,28.628433,16.0
657508,4527369672,9381661@N06,08-2009,90.582618,29.252256,10.0
657784,4002420080,17118606@N00,10-2009,77.243242,28.609729,16.0
658719,3640754310,84609891@N00,06-2009,77.287852,30.137723,14.0
660209,368409980,25028352@N00,01-2007,73.752937,15.522663,12.0
660336,4527292312,40129030@N00,04-2010,77.648642,12.960366,15.0
661156,3247203302,17118606@N00,01-2009,76.447291,15.33429,15.0
661484,13302539174,8180997@N07,03-2014,76.976572,8.388285,16.0
662042,6462529859,58608377@N00,11-2011,77.238435,28.660918,12.0
663078,6325466258,28552823@N02,10-2011,77.184448,28.641183,8.0
664376,12241362366,10297667@N06,10-2009,78.031027,27.192816,16.0
664725,1782444549,21375717@N00,10-2007,75.578899,31.331132,12.0
664727,4659032695,34956641@N03,06-2010,69.2276,34.535975,7.0
664781,6729861777,44345361@N06,01-2012,78.029983,10.053549,11.0
665421,6298062215,67811528@N06,10-2011,77.535066,13.035289,15.0
665529,3536133746,95726175@N00,05-2009,88.349304,22.562025,9.0
666133,2263854143,75383240@N00,02-2008,78.721847,10.804979,12.0
666134,5310661927,31106556@N00,12-2010,77.668168,27.09729,14.0
667748,244005450,48889048097@N01,09-2006,78.161201,11.657027,12.0
669207,275266776,48013827@N00,09-2006,75.813217,26.929645,12.0
669550,2906169705,22391360@N00,10-2008,77.593688,12.995191,8.0
671842,7530690158,8796403@N06,11-2008,78.174515,29.964184,16.0
671921,465378969,7763540@N05,03-2005,85.315017,27.705947,12.0
672893,4332113828,25095063@N04,02-2010,77.209444,28.536944,16.0
672974,5107059697,25095063@N04,10-2010,72.831388,18.921958,16.0
674556,4077772905,43918153@N07,11-2008,79.848289,12.563402,13.0
674717,4046363718,68222897@N00,10-2009,77.199297,32.083077,16.0
674964,5360033778,48587703@N00,01-2011,73.189544,22.597529,10.0
675333,7790808362,40994485@N04,08-2012,67.678939,33.93045,2.0
675629,2600838768,62633444@N00,12-2007,77.893066,13.841991,5.0
676092,7015104875,8492837@N02,08-2010,69.260651,34.936989,16.0
676312,4329411525,25824202@N02,12-2009,73.734827,15.599973,13.0
677573,10270917983,105056178@N03,06-2011,83.05664,28.921631,3.0
678337,3432672551,36986477@N05,06-2007,72.809674,18.960844,16.0
678980,8141899893,46273880@N00,11-2006,88.52955,22.605136,16.0
679702,12208808253,10297667@N06,10-2009,79.921622,24.852152,16.0
680185,4514220566,60955494@N00,01-2010,82.994842,25.33813,11.0
680809,3637865667,22828985@N08,03-2009,78.652496,10.875116,9.0
681213,11746608766,113353244@N05,12-2013,76.652555,12.308557,13.0
681646,450505863,67793730@N00,05-2006,88.491439,27.32511,10.0
684244,5896661775,63763292@N03,07-2010,77.09866,28.556933,13.0
684889,5846150562,49406107@N04,05-2011,81.026916,23.698607,16.0
684947,8345987186,49694447@N00,12-2012,78.205711,11.77322,11.0
685072,10145443324,8250978@N04,03-2013,68.776763,23.825144,16.0
685330,2150595969,11631880@N00,12-2007,77.57369,13.036397,16.0
686919,11661384365,71594384@N00,11-2013,85.314086,27.715958,16.0
687177,7808918670,86054849@N00,08-2012,80.270417,12.995105,16.0
687560,6101200347,27326713@N02,06-2011,78.041778,27.175123,16.0
689125,407693834,17144160@N00,01-2007,72.811868,18.954999,14.0
689830,2068682733,46653666@N00,12-2006,76.246833,10.038837,12.0
689952,3394878112,26557761@N00,03-2009,77.735352,28.979875,16.0
690058,279636429,76281529@N00,10-2006,77.124023,28.594168,7.0
690532,516629241,67793730@N00,05-2007,81.898269,25.414361,12.0
691475,2978756314,56118505@N00,10-2008,74.8467,34.1027,16.0
692649,3545541810,53555696@N00,01-1980,73.018054,26.297493,12.0
692849,3127665722,27207517@N08,12-2008,73.680839,24.57866,12.0
693545,7061075265,7183730@N06,04-2012,85.306,27.703833,16.0
693597,5715437791,25869855@N04,04-2011,78.0219,27.178761,16.0
693760,5460887920,64565252@N00,02-2011,80.718526,7.934285,12.0
695075,6481716493,59049593@N03,12-2011,79.886398,8.947479,10.0
695352,10358343216,8540256@N08,12-2012,83.010206,25.308338,13.0
696061,7159315217,45192101@N04,06-2012,85.317497,27.701999,8.0
696195,8570065917,55227776@N04,06-2012,85.08306,25.992265,14.0
697428,3735679003,21589235@N06,02-2008,85.346229,27.71245,13.0
698049,8137195978,34804966@N03,10-2012,90.407309,23.706898,14.0
700055,5219814107,22592913@N08,11-2010,76.266875,9.983664,14.0
700431,6283489420,95787610@N00,10-2011,85.314331,27.706023,11.0
701536,12081468035,113353244@N05,12-2013,76.652555,12.308557,13.0
702085,7757118852,16069488@N00,07-2012,77.634758,13.174182,16.0
702991,596027978,89044848@N00,07-2004,75.990886,13.212874,12.0
703266,1520801660,21375717@N00,10-2007,75.593748,31.29124,12.0
703399,8520017975,12078789@N00,03-2013,77.236538,28.656051,16.0
703777,9142140845,98128595@N08,06-2011,88.469009,27.595731,10.0
704989,2233890895,37525222@N00,01-2008,76.364593,9.529654,9.0
704993,2588080868,31477369@N00,06-2008,72.820515,18.927133,15.0
706216,2473518221,17891682@N02,05-2008,88.347072,22.644432,12.0
707519,6600853541,67901339@N02,12-2011,79.704265,12.839418,11.0
707525,553884671,89044848@N00,12-2006,79.92897,24.852562,12.0
710286,3280851999,15470975@N03,09-2008,91.977539,33.568861,5.0
711320,4253603332,45341536@N05,12-2009,76.552734,11.296934,8.0
711992,12435898784,92434067@N00,02-2014,84.494904,27.577098,16.0
712075,6253900958,84292292@N00,10-2011,76.353085,32.267786,16.0
712428,289418667,95674706@N00,10-2006,80.251328,13.052242,16.0
712762,8556096189,36859875@N00,03-2013,78.042,27.174333,16.0
714652,6051920296,37850683@N04,08-2011,73.333139,28.026303,13.0
715526,595473678,89044848@N00,07-2004,75.990886,13.212874,12.0
716211,3465081498,24776728@N08,05-2007,73.900909,18.547975,11.0
716777,3603937221,73751604@N00,05-2009,80.247841,13.045903,16.0
717401,1443461762,21375717@N00,05-2007,75.587654,31.325413,12.0
717651,8470166292,98516017@N00,12-2012,83.387147,17.780386,16.0
718993,13131632,17893695@N00,05-2005,80.195388,12.620321,12.0
719158,8453865046,33545812@N00,01-2013,75.851219,26.984238,16.0
719351,1264805898,12210096@N03,02-2004,67.763671,33.706062,4.0
719863,3965007203,55166810@N00,09-2009,80.266467,13.000026,16.0
720114,5541967197,14092742@N00,03-2011,78.364512,17.503242,16.0
721346,5986544265,45192101@N04,07-2011,73.075912,33.709838,11.0
722009,8519422658,22991176@N02,02-2013,82.946777,25.458154,7.0
723156,3607440616,22828985@N08,03-2009,80.200195,13.11693,6.0
723168,9763185254,39267804@N05,01-2011,91.5085,29.323333,16.0
725462,4510157698,60955494@N00,01-2010,82.994842,25.33813,11.0
725727,1523984742,93904837@N00,05-2006,76.981887,9.830015,11.0
726138,5403719971,17095965@N05,01-2011,77.994453,27.183799,11.0
726203,3356748998,56495646@N00,03-2009,88.369216,22.5365,11.0
726672,88937416,57155801@N00,01-2006,77.611198,12.973524,16.0
727277,12456819934,59407447@N06,02-2014,77.638009,12.963691,16.0
727646,611539650,89044848@N00,07-2004,78.647539,25.350483,15.0
727889,5622551170,36813143@N08,11-2005,77.156467,32.215996,12.0
727939,661080317,9048212@N08,05-2007,91.099147,29.651062,12.0
728306,3310518873,28296578@N00,02-2009,72.834214,18.922631,13.0
728637,4603685200,56766281@N00,05-2010,77.332162,32.033861,12.0
729325,3458035819,24776728@N08,08-2008,79.616546,30.638798,11.0
729418,781708447,28747587@N00,02-2006,76.427421,9.558686,12.0
729487,382851139,37403827@N00,01-2007,70.142555,27.518928,10.0
729601,9112150831,97759469@N05,06-2013,72.833862,19.056925,8.0
729716,8371006936,49253583@N02,12-2012,70.921125,26.909021,16.0
730203,9336430827,73904611@N03,07-2013,77.576522,12.980471,10.0
730303,4300566436,25824202@N02,11-2009,74.146728,14.822681,7.0
731030,6282814031,95787610@N00,10-2011,82.987976,28.039864,10.0
732449,4138225343,55104877@N00,08-2009,78.024215,26.450902,12.0
733206,3702196501,72155957@N00,06-2009,77.187763,28.518621,16.0
733475,2266660971,48522238@N00,01-2008,80.04261,29.725476,13.0
734173,503490295,91314344@N00,05-2007,74.856082,12.885828,16.0
737286,5427232509,45692156@N05,02-2011,91.738672,26.18677,14.0
737643,135464112,72012121@N00,04-2006,73.919105,15.248166,12.0
737712,183993081,21375717@N00,07-2006,75.589885,31.295274,12.0
738226,10089891275,8250978@N04,03-2013,69.670572,23.249516,16.0
738256,6933569627,49235175@N02,12-2010,75.851384,26.984447,16.0
738957,5721999133,92496717@N00,04-2011,75.824584,26.942922,16.0
739923,7126417443,9288799@N02,12-2011,79.921666,24.852,16.0
740542,4274281984,21375717@N00,01-2010,75.590555,31.296111,16.0
740762,3121962715,29795849@N00,09-2008,71.91616,27.005837,12.0
741075,12568155294,37313707@N00,02-2014,84.870372,22.244841,16.0
741335,8337691120,85266958@N07,01-2013,72.875877,19.07619,11.0
741363,455269734,98541816@N00,04-2007,77.219123,28.597484,12.0
741583,10136199785,57673737@N00,09-2013,86.571886,25.508605,16.0
741850,8877136790,85438082@N07,07-2008,74.583435,31.618304,8.0
742138,2563915097,60655620@N00,06-2008,76.473641,15.31403,15.0
742827,9153061912,84013956@N00,06-2013,88.342613,22.545452,16.0
742978,4579628843,55931052@N00,03-2010,90.027465,22.593488,12.0
743495,11060796623,77179348@N00,11-2013,77.613333,12.96663,16.0
744285,6621348965,74821492@N00,01-2012,78.164246,29.94569,16.0
744901,374805923,24086895@N00,09-2006,80.035927,24.921272,16.0
745100,6992737446,52975560@N08,04-2012,77.501163,27.261649,12.0
746096,226323106,63869057@N00,08-2006,77.556266,12.971103,11.0
746678,1754042785,36804154@N00,10-2007,78.484783,17.408222,12.0
746964,4748697171,21815205@N00,02-2010,78.325159,17.45453,15.0
747406,8469734389,8796403@N06,02-2013,81.899471,25.44579,12.0
748085,4213013804,32012820@N06,11-2009,73.124313,19.23158,13.0
749569,4715659613,14584356@N08,06-2010,86.088781,28.365599,12.0
750552,9549319140,27526538@N07,08-2013,77.602666,13.051833,16.0
754069,382852425,37403827@N00,01-2007,70.142555,27.518928,10.0
755112,5066728579,49684089@N02,10-2010,86.78461,27.854525,12.0
755323,8121530149,33584755@N00,10-2012,85.341174,27.774354,15.0
755971,5352325548,34663048@N00,01-2011,77.211914,28.583014,11.0
756417,4652083660,34956641@N03,05-2010,69.185886,34.466513,11.0
757005,3358074376,21761122@N06,02-2009,76.657791,12.292036,10.0
757429,3269246918,14669743@N00,02-2009,77.198095,28.616868,15.0
758242,1583424445,41819939@N00,01-2003,79.924335,24.854509,12.0
761371,2345550892,19769914@N00,03-2008,74.297618,31.568736,13.0
762598,5715408285,25869855@N04,04-2011,78.0219,27.178761,16.0
762962,2371054669,43546466@N00,03-2008,83.006258,25.294269,16.0
764521,829274771,96367952@N00,06-2007,88.870777,29.268527,16.0
764599,5485499354,50231560@N00,12-2010,73.949317,15.152997,12.0
765670,5448973504,24876420@N07,02-2011,77.232749,28.656323,15.0
766101,370811647,61009686@N00,05-2005,81.274795,31.042639,12.0
766188,3225181408,70016893@N00,01-2009,72.834499,19.1894,16.0
766595,35415121,21424326@N00,06-2005,73.019514,26.290567,12.0
767036,197546949,48261733@N00,07-2006,76.329917,9.500958,12.0
767315,4035381484,60955494@N00,10-2009,78.303165,30.118774,12.0
767334,6325485702,28552823@N02,10-2011,77.184448,28.641183,8.0
767529,3285937907,21375717@N00,02-2009,75.584116,31.343172,16.0
767575,1772521407,51162085@N00,10-2007,92.296357,20.874932,13.0
768521,5382444518,48587703@N00,01-2011,73.838081,23.289603,12.0
769694,13439794144,30979614@N07,03-2014,73.788933,18.531219,16.0
769795,4334893476,99366248@N00,02-2010,73.337688,33.883812,12.0
769809,3003259747,29795849@N00,09-2008,73.014321,26.287566,15.0
770556,4077680217,76738132@N00,11-2009,83.776144,28.390316,16.0
770745,2533459339,24661421@N02,11-2007,85.327581,27.669209,16.0
770847,2933779854,72913900@N00,10-2008,76.696629,12.419917,14.0
770970,5575188002,56017663@N03,03-2011,79.133663,10.772012,13.0
771882,3766594856,8097809@N02,06-2009,77.565708,12.801841,12.0
772408,4445932996,13320526@N05,03-2010,72.903921,19.135488,15.0
773735,2998562739,48889048097@N01,10-2008,77.672266,12.967496,16.0
774323,70548020,12736226@N00,11-2005,75.098075,12.268386,12.0
774737,2623252661,10588069@N00,02-2008,77.605748,12.985259,16.0
774829,4239081205,40139899@N06,01-2008,92.231168,21.078653,12.0
775980,3766457958,8097809@N02,06-2009,77.565708,12.801841,12.0
776358,5094990831,25095063@N04,10-2010,72.910255,19.116644,16.0
777022,6835454593,8638355@N06,02-2012,88.376941,22.644848,15.0
777313,6099958517,40994485@N04,08-2011,69.136749,34.53091,11.0
777870,6713637165,84292292@N00,11-2011,79.799929,12.006912,16.0
777941,4042555802,8767123@N06,10-2009,77.22496,28.63531,16.0
780070,3203991514,21623815@N03,06-2008,86.482521,25.572731,16.0
780556,10683585166,8250978@N04,05-2013,76.83548,34.298775,16.0
781236,8332611833,45980928@N07,12-2012,80.759667,7.9575,16.0
782331,10358333636,8540256@N08,12-2012,83.010206,25.308338,13.0
782332,4513867768,89743353@N00,04-2010,77.546997,12.831887,10.0
782445,8083778983,46107759@N03,08-2012,88.130028,22.668927,15.0
